"IP","SoftwareVersion","UUID","Uptime","batteries__Voltage","batteries__Wear","batteries__current","batteries__id","batteries__microswitch","batteries__present","batteries__rgb","batteries__solenoid","batteries__temp","batteries__uuid","id","date"
"","","","","3915.60009765625","0","582.1428833007812","3","True","True","0","False","59.82404708862305","45067","",""
"","","","","3672","0","89.28571319580078","4","True","True","0","False","38.85630416870117","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","86334337","3930","0","375","0","True","True","0","False","48.3870964050293","3735928559","1676380290079","1676380290079"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3918","0","589.2857055664062","3","True","True","0","False","61.73020553588867","45067","",""
"","","","","3672","0","89.28571319580078","4","True","True","0","False","38.85630416870117","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","86349364","3931.199951171875","0","375","0","True","True","0","False","48.68035125732422","3735928559","1676380304094","1676380304094"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3919.199951171875","0","592.8571166992188","3","True","True","0","False","59.38416290283203","45067","",""
"","","","","3673.199951171875","0","89.28571319580078","4","True","True","0","False","38.56304931640625","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","86364563","3932.39990234375","0","375","0","True","True","0","False","48.68035125732422","3735928559","1676380319172","1676380319172"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3920.39990234375","0","592.8571166992188","3","True","True","0","False","61.58357620239258","45067","",""
"","","","","3673.199951171875","0","89.28571319580078","4","True","True","0","False","38.709678649902344","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","86379762","3933.60009765625","0","375","0","True","True","0","False","48.53372573852539","3735928559","1676380334404","1676380334404"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3919.199951171875","0","589.2857055664062","3","True","True","0","False","60.997066497802734","45067","",""
"","","","","3673.199951171875","0","92.85713958740234","4","True","True","0","False","38.85630416870117","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","86394961","3933.60009765625","0","375","0","True","True","0","False","48.3870964050293","3735928559","1676380349661","1676380349661"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3918","0","585.7142944335938","3","True","True","0","False","60.11730194091797","45067","",""
"","","","","3673.199951171875","0","92.85713958740234","4","True","True","0","False","38.709678649902344","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","86410161","3934.800048828125","0","375","0","True","True","0","False","48.68035125732422","3735928559","1676380364816","1676380364816"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3918","0","582.1428833007812","3","True","True","0","False","62.023460388183594","45067","",""
"","","","","3673.199951171875","0","89.28571319580078","4","True","True","0","False","38.709678649902344","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","86425360","3937.199951171875","0","378.5714416503906","0","True","True","0","False","48.68035125732422","3735928559","1676380380082","1676380380082"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3920.39990234375","0","585.7142944335938","3","True","True","0","False","59.970672607421875","45067","",""
"","","","","3673.199951171875","0","92.85713958740234","4","True","True","0","False","38.85630416870117","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","86440560","3938.39990234375","0","378.5714416503906","0","True","True","0","False","48.68035125732422","3735928559","1676380395232","1676380395232"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3924","0","596.4285888671875","3","True","True","0","False","61.73020553588867","45067","",""
"","","","","3673.199951171875","0","89.28571319580078","4","True","True","0","False","38.85630416870117","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","86455759","3939.60009765625","0","378.5714416503906","0","True","True","0","False","48.53372573852539","3735928559","1676380410488","1676380410488"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3924","0","592.8571166992188","3","True","True","0","False","60.850440979003906","45067","",""
"","","","","3674.39990234375","0","89.28571319580078","4","True","True","0","False","38.85630416870117","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","86470958","3940.800048828125","0","382.1428527832031","0","True","True","0","False","48.82698059082031","3735928559","1676380425643","1676380425643"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3922.800048828125","0","589.2857055664062","3","True","True","0","False","60.26393127441406","45067","",""
"","","","","3674.39990234375","0","92.85713958740234","4","True","True","0","False","38.709678649902344","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","86486157","3942","0","382.1428527832031","0","True","True","0","False","48.82698059082031","3735928559","1676380440799","1676380440799"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3924","0","585.7142944335938","3","True","True","0","False","62.46334457397461","45067","",""
"","","","","3674.39990234375","0","92.85713958740234","4","True","True","0","False","38.56304931640625","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","86501356","3943.199951171875","0","382.1428527832031","0","True","True","0","False","48.3870964050293","3735928559","1676380456064","1676380456064"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3922.800048828125","0","589.2857055664062","3","True","True","0","False","59.82404708862305","45067","",""
"","","","","3674.39990234375","0","89.28571319580078","4","True","True","0","False","38.85630416870117","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","86516555","3944.39990234375","0","378.5714416503906","0","True","True","0","False","48.53372573852539","3735928559","1676380471212","1676380471212"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3926.39990234375","0","592.8571166992188","3","True","True","0","False","61.290321350097656","45067","",""
"","","","","3674.39990234375","0","89.28571319580078","4","True","True","0","False","38.709678649902344","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","86531753","3945.60009765625","0","382.1428527832031","0","True","True","0","False","48.82698059082031","3735928559","1676380486469","1676380486469"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3927.60009765625","0","596.4285888671875","3","True","True","0","False","60.70381164550781","45067","",""
"","","","","3674.39990234375","0","89.28571319580078","4","True","True","0","False","38.85630416870117","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","86546951","3946.800048828125","0","382.1428527832031","0","True","True","0","False","48.53372573852539","3735928559","1676380501628","1676380501628"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3927.60009765625","0","600","3","True","True","0","False","60.26393127441406","45067","",""
"","","","","3675.60009765625","0","89.28571319580078","4","True","True","0","False","38.709678649902344","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","86562151","3948","0","382.1428527832031","0","True","True","0","False","48.68035125732422","3735928559","1676380516891","1676380516891"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3926.39990234375","0","589.2857055664062","3","True","True","0","False","62.023460388183594","45067","",""
"","","","","3675.60009765625","0","89.28571319580078","4","True","True","0","False","38.56304931640625","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","86577350","3949.199951171875","0","382.1428527832031","0","True","True","0","False","48.53372573852539","3735928559","1676380531966","1676380531966"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3925.199951171875","0","585.7142944335938","3","True","True","0","False","59.82404708862305","45067","",""
"","","","","3675.60009765625","0","89.28571319580078","4","True","True","0","False","38.85630416870117","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","86592549","3949.199951171875","0","382.1428527832031","0","True","True","0","False","48.53372573852539","3735928559","1676380547172","1676380547172"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3926.39990234375","0","589.2857055664062","3","True","True","0","False","61.290321350097656","45067","",""
"","","","","3676.800048828125","0","92.85713958740234","4","True","True","0","False","38.709678649902344","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","86607748","3951.60009765625","0","382.1428527832031","0","True","True","0","False","48.68035125732422","3735928559","1676380562450","1676380562450"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3928.800048828125","0","592.8571166992188","3","True","True","0","False","60.997066497802734","45067","",""
"","","","","3676.800048828125","0","92.85713958740234","4","True","True","0","False","38.85630416870117","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","86622947","3951.60009765625","0","382.1428527832031","0","True","True","0","False","48.82698059082031","3735928559","1676380577606","1676380577606"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3930","0","592.8571166992188","3","True","True","0","False","60.41055679321289","45067","",""
"","","","","3676.800048828125","0","92.85713958740234","4","True","True","0","False","38.85630416870117","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","86638146","3951.60009765625","0","378.5714416503906","0","True","True","0","False","48.53372573852539","3735928559","1676380592760","1676380592760"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3928.800048828125","0","589.2857055664062","3","True","True","0","False","62.023460388183594","45067","",""
"","","","","3676.800048828125","0","89.28571319580078","4","True","True","0","False","39.002933502197266","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","86653345","3952.800048828125","0","382.1428527832031","0","True","True","0","False","48.53372573852539","3735928559","1676380608019","1676380608019"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3927.60009765625","0","585.7142944335938","3","True","True","0","False","59.970672607421875","45067","",""
"","","","","3676.800048828125","0","92.85713958740234","4","True","True","0","False","38.709678649902344","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","86668545","3952.800048828125","0","378.5714416503906","0","True","True","0","False","48.82698059082031","3735928559","1676380623277","1676380623277"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3930","0","585.7142944335938","3","True","True","0","False","61.58357620239258","45067","",""
"","","","","3676.800048828125","0","92.85713958740234","4","True","True","0","False","38.85630416870117","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","86683744","3958.800048828125","0","385.71429443359375","0","True","True","0","False","48.53372573852539","3735928559","1676380638361","1676380638361"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3933.60009765625","0","600","3","True","True","0","False","61.14369583129883","45067","",""
"","","","","3667.199951171875","0","60.71428680419922","4","True","True","0","False","38.41642379760742","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","86698943","3960","0","389.28570556640625","0","True","True","0","False","49.120235443115234","3735928559","1676380653559","1676380653559"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3934.800048828125","0","600","3","True","True","0","False","60.70381164550781","45067","",""
"","","","","3667.199951171875","0","64.28571319580078","4","True","True","0","False","38.41642379760742","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","86714142","3961.199951171875","0","389.28570556640625","0","True","True","0","False","48.82698059082031","3735928559","1676380668846","1676380668846"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3934.800048828125","0","592.8571166992188","3","True","True","0","False","62.316715240478516","45067","",""
"","","","","3668.39990234375","0","71.42857360839844","4","True","True","0","False","38.41642379760742","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","86729341","3962.39990234375","0","392.8571472167969","0","True","True","0","False","48.82698059082031","3735928559","1676380684002","1676380684002"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3933.60009765625","0","596.4285888671875","3","True","True","0","False","59.970672607421875","45067","",""
"","","","","3668.39990234375","0","71.42857360839844","4","True","True","0","False","38.26979446411133","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","86744540","3974.39990234375","0","421.4285583496094","0","True","True","0","False","49.26686096191406","3735928559","1676380699257","1676380699257"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3948","0","628.5714111328125","3","True","True","0","False","62.60997009277344","45067","",""
"","","","","3674.39990234375","0","85.71428680419922","4","True","True","0","False","38.41642379760742","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","86759739","3975.60009765625","0","421.4285583496094","0","True","True","0","False","49.26686096191406","3735928559","1676380714354","1676380714354"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3949.199951171875","0","628.5714111328125","3","True","True","0","False","61.58357620239258","45067","",""
"","","","","3674.39990234375","0","82.14286041259766","4","True","True","0","False","38.26979446411133","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","86774940","3976.800048828125","0","417.8571472167969","0","True","True","0","False","49.413490295410156","3735928559","1676380729558","1676380729558"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3950.39990234375","0","635.7142944335938","3","True","True","0","False","60.850440979003906","45067","",""
"","","","","3674.39990234375","0","82.14286041259766","4","True","True","0","False","38.41642379760742","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","86790141","3978","0","417.8571472167969","0","True","True","0","False","49.560115814208984","3735928559","1676380744757","1676380744757"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3951.60009765625","0","632.1428833007812","3","True","True","0","False","63.19647979736328","45067","",""
"","","","","3674.39990234375","0","82.14286041259766","4","True","True","0","False","38.41642379760742","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","86805341","3979.199951171875","0","417.8571472167969","0","True","True","0","False","49.70674514770508","3735928559","1676380759955","1676380759955"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3949.199951171875","0","628.5714111328125","3","True","True","0","False","61.14369583129883","45067","",""
"","","","","3675.60009765625","0","85.71428680419922","4","True","True","0","False","38.41642379760742","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","86820540","3981.60009765625","0","417.8571472167969","0","True","True","0","False","49.853370666503906","3735928559","1676380775155","1676380775155"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3950.39990234375","0","628.5714111328125","3","True","True","0","False","62.17008972167969","45067","",""
"","","","","3675.60009765625","0","82.14286041259766","4","True","True","0","False","38.41642379760742","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","86835740","3981.60009765625","0","410.71429443359375","0","True","True","0","False","49.70674514770508","3735928559","1676380790393","1676380790393"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3950.39990234375","0","625","3","True","True","0","False","61.73020553588867","45067","",""
"","","","","3675.60009765625","0","82.14286041259766","4","True","True","0","False","38.56304931640625","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","86850939","3982.800048828125","0","414.28570556640625","0","True","True","0","False","49.853370666503906","3735928559","1676380805652","1676380805652"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3952.800048828125","0","632.1428833007812","3","True","True","0","False","61.43695068359375","45067","",""
"","","","","3676.800048828125","0","85.71428680419922","4","True","True","0","False","38.709678649902344","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","86866088","0","0","0","0","True","False","0","False","0","3735928559","1676380820819","1676380820819"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","4006.800048828125","0","789.2857055664062","3","True","True","0","False","65.249267578125","45067","",""
"","","","","3691.199951171875","0","121.42857360839844","4","True","True","0","False","38.709678649902344","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","86881180","3964.800048828125","0","375","0","True","True","0","False","48.24047088623047","3735928559","1676380835860","1676380835860"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3955.199951171875","0","621.4285888671875","3","True","True","0","False","61.290321350097656","45067","",""
"","","","","3697.199951171875","0","132.14285278320312","4","True","True","0","False","39.149559020996094","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","86896378","3969.60009765625","0","382.1428527832031","0","True","True","0","False","48.53372573852539","3735928559","1676380851124","1676380851124"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3949.199951171875","0","614.2857055664062","3","True","True","0","False","63.04985427856445","45067","",""
"","","","","3696","0","128.57142639160156","4","True","True","0","False","39.149559020996094","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","86911576","3973.199951171875","0","385.71429443359375","0","True","True","0","False","48.82698059082031","3735928559","1676380866283","1676380866283"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3945.60009765625","0","600","3","True","True","0","False","61.73020553588867","45067","",""
"","","","","3697.199951171875","0","132.14285278320312","4","True","True","0","False","39.29618835449219","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","86926781","3976.800048828125","0","392.8571472167969","0","True","True","0","False","48.82698059082031","3735928559","1676380881414","1676380881414"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3946.800048828125","0","600","3","True","True","0","False","61.58357620239258","45067","",""
"","","","","3697.199951171875","0","132.14285278320312","4","True","True","0","False","39.442813873291016","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","86941979","3976.800048828125","0","389.28570556640625","0","True","True","0","False","48.97360610961914","3735928559","1676380896686","1676380896686"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3948","0","603.5714111328125","3","True","True","0","False","62.75659942626953","45067","",""
"","","","","3698.39990234375","0","128.57142639160156","4","True","True","0","False","39.442813873291016","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","86957178","3975.60009765625","0","382.1428527832031","0","True","True","0","False","48.68035125732422","3735928559","1676380911796","1676380911796"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3942","0","585.7142944335938","3","True","True","0","False","59.970672607421875","45067","",""
"","","","","3696","0","121.42857360839844","4","True","True","0","False","39.442813873291016","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","86972378","3976.800048828125","0","385.71429443359375","0","True","True","0","False","48.82698059082031","3735928559","1676380926996","1676380926996"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3944.39990234375","0","589.2857055664062","3","True","True","0","False","61.8768310546875","45067","",""
"","","","","3696","0","128.57142639160156","4","True","True","0","False","39.58944320678711","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","86987577","3979.199951171875","0","385.71429443359375","0","True","True","0","False","48.82698059082031","3735928559","1676380942196","1676380942196"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3943.199951171875","0","585.7142944335938","3","True","True","0","False","60.850440979003906","45067","",""
"","","","","3697.199951171875","0","125","4","True","True","0","False","39.58944320678711","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","87002777","3980.39990234375","0","385.71429443359375","0","True","True","0","False","48.97360610961914","3735928559","1676380957512","1676380957512"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3945.60009765625","0","589.2857055664062","3","True","True","0","False","61.290321350097656","45067","",""
"","","","","3697.199951171875","0","125","4","True","True","0","False","39.442813873291016","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","87017975","3981.60009765625","0","385.71429443359375","0","True","True","0","False","48.97360610961914","3735928559","1676380972669","1676380972669"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3946.800048828125","0","592.8571166992188","3","True","True","0","False","62.75659942626953","45067","",""
"","","","","3698.39990234375","0","125","4","True","True","0","False","39.58944320678711","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","87033174","3982.800048828125","0","389.28570556640625","0","True","True","0","False","49.120235443115234","3735928559","1676380987889","1676380987889"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3946.800048828125","0","596.4285888671875","3","True","True","0","False","59.970672607421875","45067","",""
"","","","","3698.39990234375","0","128.57142639160156","4","True","True","0","False","39.88269805908203","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","87048373","3985.199951171875","0","389.28570556640625","0","True","True","0","False","49.120235443115234","3735928559","1676381003083","1676381003083"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3946.800048828125","0","592.8571166992188","3","True","True","0","False","62.17008972167969","45067","",""
"","","","","3698.39990234375","0","128.57142639160156","4","True","True","0","False","39.88269805908203","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","87063577","3986.39990234375","0","389.28570556640625","0","True","True","0","False","49.120235443115234","3735928559","1676381018239","1676381018239"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3946.800048828125","0","592.8571166992188","3","True","True","0","False","60.850440979003906","45067","",""
"","","","","3699.60009765625","0","128.57142639160156","4","True","True","0","False","39.88269805908203","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","87078777","3987.60009765625","0","389.28570556640625","0","True","True","0","False","49.120235443115234","3735928559","1676381033493","1676381033493"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3949.199951171875","0","592.8571166992188","3","True","True","0","False","60.997066497802734","45067","",""
"","","","","3699.60009765625","0","132.14285278320312","4","True","True","0","False","39.88269805908203","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","87093976","3988.800048828125","0","392.8571472167969","0","True","True","0","False","49.26686096191406","3735928559","1676381048647","1676381048647"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3950.39990234375","0","596.4285888671875","3","True","True","0","False","62.60997009277344","45067","",""
"","","","","3699.60009765625","0","128.57142639160156","4","True","True","0","False","39.88269805908203","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","87108982","3990","0","389.28570556640625","0","True","True","0","False","49.120235443115234","3735928559","1676381063700","1676381063700"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3950.39990234375","0","592.8571166992188","3","True","True","0","False","60.11730194091797","45067","",""
"","","","","3699.60009765625","0","128.57142639160156","4","True","True","0","False","40.029327392578125","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
